Feature	Importance
Histogramme rouge 2	0.039036600617375794
Histogramme rouge 3	0.08015064437022276
Histogramme rouge 4	0.008158696811962964
Histogramme rouge 5	0.0036062130487752413
Histogramme rouge 6	0.058711253509017305
Histogramme rouge 7	0.037256241575088236
Histogramme rouge 8	0.05514463278799826
Histogramme rouge 9	0.053326118428367396
Histogramme rouge 10	0.03918109148044369
Histogramme rouge 11	0.00010649039618780554
Histogramme rouge 12	0.01024755573888893
Histogramme rouge 13	0.05595088601122837
Histogramme rouge 14	0.0235522479482895
Histogramme rouge 15	0.0027812687648571545
Histogramme luminosité 0	0.006256752820098896
Histogramme luminosité 1	0.12896782916286534
Histogramme luminosité 2	0.06717531203223684
Histogramme luminosité 3	0.0036636569418620046
Histogramme luminosité 4	0.07436140492862456
Histogramme luminosité 5	0.10070381297484043
Histogramme luminosité 6	0.0348529524914749
Histogramme luminosité 7	0.16896780024533734
